model,frame,atoms,config_type,declared_xc,dft_field_prefix,dft_energy_eV,model_energy_eV,basis_signs,volume_A3,components,squared_error,component_rmse_eV_A,max_vector_error_eV_A,reference_component_rms_eV_A,diamond_referenced_error_eV_atom
MACE-MP-0b3-medium,1267,216,amorph,PW91,dft,-35208.92716773,-1124.7615259168442,1 1 1,4406.998635954716,648,5.133590202273294,0.08900678121510519,0.4489967635428886,0.014135340894062582,0.002970559282409191
MACE-MP-0b3-medium,1268,216,amorph,PW91,dft,-35210.43343326,-1126.4933252748083,1 1 1,4424.988745490016,648,4.9957076354591194,0.08780333344106497,0.37968037360474927,0.012604143216996858,0.0019264211899896466
MACE-MP-0b3-medium,1269,216,amorph,PW91,dft,-35211.15678939,-1126.6900844463337,1 1 1,4432.98503687492,648,5.0341651451254155,0.08814064540328215,0.41877807962044566,0.006385800690826717,0.004364370071812118
MACE-MP-0b3-medium,1270,216,amorph,PW91,dft,-35210.50512324,-1126.130788598785,1 1 1,4434.493565415644,648,4.878180109847214,0.08676436898331516,0.36754909117628964,0.008574294476608846,0.0039367297827119785
MACE-MP-0b3-medium,1271,216,amorph,PW91,dft,-35211.20700925,-1126.7311763562568,1 1 1,4435.715389176123,648,5.031495373881129,0.08811727046813711,0.4163033785942449,0.006420168825421461,0.004406629099946713
MACE-MP-0b3-medium,1272,216,amorph,PW91,dft,-35210.3491529,-1126.0555315389104,1 1 1,4418.6280866695615,648,4.523169211240204,0.08354758763759755,0.32627781708476367,0.004500719061205802,0.003563057189537311
MACE-MP-0b3-medium,1273,216,amorph,PW91,dft,-35210.63412366,-1125.8233833716383,1 1 1,4411.136307158164,648,4.520367404118803,0.08352170749954844,0.31647392755256437,0.03231694638677102,0.005957126297267301
MACE-MP-0b3-medium,1274,216,amorph,PW91,dft,-35210.7883784,-1125.5891680269947,1 1 1,4404.092572995741,648,4.333825348463574,0.08178020592394167,0.3256668925762926,0.009263461217847673,0.00775559891136357
MACE-MP-0b3-medium,1275,216,amorph,PW91,dft,-35210.32870514,-1126.0340747874936,1 1 1,4414.220431405106,648,4.549824564764453,0.08379340191735514,0.41548365005612065,0.009498786821497096,0.00356772844605846
MACE-MP-0b3-medium,1276,216,amorph,PW91,dft,-35209.89728014,-1125.859411270084,1 1 1,4416.418838383543,648,4.57376811754001,0.0840135949237157,0.5133901483480354,0.007189508559931849,0.002379017878540779
MACE-MP-0b3-medium,1277,216,amorph,PW91,dft,-35207.97809444,-1125.0872213987582,1 1 1,4402.029080164509,648,4.666577108878739,0.08486169856933179,0.5155733633894662,0.010511674675108083,-0.0029311479949800656
MACE-MP-0b3-medium,1278,216,amorph,PW91,dft,-35208.20026323,-1124.3487969655253,1 1 1,4400.492732220389,648,4.954506463966403,0.08744051297076275,0.3995272696756128,0.012537195333127247,0.0015160428533409487
MACE-MP-0b3-medium,1279,216,amorph,PW91,dft,-35208.52140558,-1124.4241843288303,1 1 1,4403.816736089087,648,5.795808509299149,0.09457351074219263,0.6951619449769111,0.0999190366583285,0.0026537974213951543
MACE-MP-0b3-medium,1280,216,amorph,PW91,dft,-35211.06640797,-1125.7229626267444,1 1 1,4427.413847160403,648,4.59159595706702,0.08417717166810547,0.36129737908412013,0.008373151832191882,0.008423353403245848
MACE-MP-0b3-medium,1281,216,amorph,PW91,dft,-35208.09916509,-1124.3771656035267,1 1 1,4399.500909606059,648,5.400347619810211,0.09129003112967884,0.3763648154202583,0.04172104000211434,0.0009166596218630474
MACE-MP-0b3-medium,1282,216,amorph,PW91,dft,-35207.19102693,-1123.8832799604636,1 1 1,4394.7533160694575,648,5.215772339672112,0.08971639420074175,0.4064936686332071,0.012092545032803078,-0.0010011761047188372
MACE-MP-0b3-medium,1283,216,amorph,PW91,dft,-35208.96287104,-1125.2716088029565,1 1 1,4418.244024987839,648,5.582866905554278,0.09281990814516888,0.5188002627488244,0.008441519385574912,0.0007743575411689463
MACE-MP-0b3-medium,1284,216,amorph,PW91,dft,-35208.88070385,-1125.0667872878137,1 1 1,4384.480532940353,648,5.222888530785825,0.089777576068821,0.38030633342649434,0.052510077983324445,0.0013422016390576275
MACE-MP-0b3-medium,1285,216,amorph,PW91,dft,-35208.12865397,-1124.7315915311822,1 1 1,4394.556238232581,648,5.164314437109068,0.08927273405089262,0.38535319252472433,0.025947028452094994,-0.000587678561736027
MACE-MP-0b3-medium,1286,216,amorph,PW91,dft,-35208.59004435,-1125.050741898762,1 1 1,4393.624815254957,648,5.504705652924997,0.09216786929867204,0.48207556165922427,0.013942098529982962,7.084001429102926e-05
MACE-MP-0b3-medium,1287,216,amorph,PW91,dft,-35209.15169294,-1125.6023938836208,1 1 1,4410.49557703676,648,4.569701177982427,0.08397623467811367,0.33882762274963013,0.01286782982053009,0.00011712059365454053
MACE-MP-0b3-medium,1288,216,amorph,PW91,dft,-35208.13970269,-1124.7802862669844,1 1 1,4399.4986730519495,648,5.196488158319653,0.08955038720887099,0.3870234845868206,0.029776628551103135,-0.0007619656719120016
MACE-MP-0b3-medium,1289,216,amorph,PW91,dft,-35208.74591194,-1124.9371842231233,1 1 1,4398.226529839007,648,4.635518564933047,0.08457882732873567,0.32482496950822504,0.04473989131463865,0.0013181792070735554
MACE-MP-0b3-medium,1290,216,amorph,PW91,dft,-35208.10601901,-1124.6112021364502,1 1 1,4423.17560521532,648,4.9416625225213195,0.08732710009669582,0.34150473534057085,0.015320893554913425,-0.0001351117342673902
MACE-MP-0b3-medium,1291,216,amorph,PW91,dft,-35207.65655752,-1123.9948576543236,1 1 1,4398.57495201019,648,5.5455601811726165,0.09250926030701107,0.43130180983063177,0.06683886188918821,0.0006374947107588014
MACE-MP-0b3-medium,1292,216,amorph,PW91,dft,-35207.08409948,-1124.0322448565923,1 1 1,4400.138628805824,648,5.1270605956318,0.08895015766604636,0.4060768608698904,0.03325433038727697,-0.0021858628923228096
MACE-MP-0b3-medium,1293,216,amorph,PW91,dft,-35208.22998213,-1124.4437822133027,1 1 1,4397.216313563154,648,4.7181464074576525,0.08532930408110401,0.3292973713393217,0.012982741791069414,0.0012138838358302095
MACE-MP-0b3-medium,1294,216,amorph,PW91,dft,-35209.86777922,-1125.55626932753,1 1 1,4409.388797868186,648,5.05108000482795,0.0882885980784632,0.40256841612749417,0.03157318794346843,0.003645874464446308
MACE-MP-0b3-medium,1295,216,amorph,PW91,dft,-35209.86725603,-1125.7037217287498,1 1 1,4413.898545419547,648,5.143456199911566,0.08909226906567672,0.4766419047770566,0.019587009844017275,0.002960802282846231
MACE-MP-0b3-medium,1296,216,amorph,PW91,dft,-35209.7955344,-1125.6920102153558,1 1 1,4415.4812128928,648,5.137361264217356,0.08903946676789307,0.5020915619320128,0.025902370702788797,0.002682977668930775
MACE-MP-0b3-medium,1297,216,amorph,PW91,dft,-35213.95074263,-1127.8703818770327,1 1 1,4396.139367981033,648,4.642454406545294,0.08464207872909457,0.3110790723110215,0.008846766846818972,0.011834998818561537
MACE-MP-0b3-medium,1298,216,amorph,PW91,dft,-35213.8242356,-1127.8946946234626,1 1 1,4388.032454443725,648,4.798590985132317,0.08605366349986154,0.3758051468953033,0.032502915353572234,0.011136759112884143
MACE-MP-0b3-medium,1299,216,amorph,PW91,dft,-35213.69553857,-1127.5189518356276,1 1 1,4382.519482106235,648,4.952149901635924,0.08741971538690253,0.44467332476126725,0.014771584082159107,0.01228048947322602
MACE-MP-0b3-medium,1300,216,amorph,PW91,dft,-35213.25946303,-1127.3330980398182,1 1 1,4388.687378001581,648,5.462783460121439,0.09181623706663378,0.5042136871906496,0.02009966047176536,0.011122055472359449
MACE-MP-0b3-medium,1301,216,amorph,PW91,dft,-35213.59291859,-1127.5887702280968,1 1 1,4386.427281197652,648,5.008392826461354,0.08791473866993704,0.3812386444443976,0.008060283660342555,0.011482163674775059
MACE-MP-0b3-medium,1302,216,amorph,PW91,dft,-35213.20150794,-1127.6069015613361,1 1 1,4384.434874549302,648,4.746356388726842,0.08558401753059519,0.3465345039887927,0.007161352627165995,0.009586135974588572
MACE-MP-0b3-medium,1303,216,amorph,PW91,dft,-35214.20457494,-1127.9980219176853,1 1 1,4380.30379194563,648,4.790915341706852,0.0859848118739839,0.3354190352436142,0.008223910065124695,0.012419222287790355
MACE-MP-0b3-medium,1304,216,amorph,PW91,dft,-35213.9205316,-1128.1850008622466,1 1 1,4381.865306735312,648,5.472515174998444,0.09189798402353662,0.48998237618722534,0.007037481958400662,0.01023856356298225
MACE-MP-0b3-medium,1305,216,amorph,PW91,dft,-35213.67237128,-1128.0812604202163,1 1 1,4372.662561421619,648,5.246685319261195,0.0899818681946432,0.4099085359137068,0.03984852363584867,0.009569953016808519
MACE-MP-0b3-medium,1306,216,amorph,PW91,dft,-35213.47685621,-1127.7312204148645,1 1 1,4387.943967003498,648,5.089649892356275,0.08862504150651378,0.398566829003223,0.008423645117637686,0.010285346236033277
MACE-MP-0b3-medium,1307,216,amorph,PW91,dft,-35213.03527649,-1127.6181730140006,1 1 1,4380.742662663524,648,5.568142042724024,0.09269742064549152,0.45465225884758687,0.006175757338473048,0.008764363277089515
MACE-MP-0b3-medium,1308,216,amorph,PW91,dft,-35212.0189038,-1127.3777156887468,1 1 1,4374.052501879853,648,5.452664342872602,0.09173115865067873,0.3929859444372624,0.030969811884287383,0.005172162514368139
MACE-MP-0b3-medium,1309,216,amorph,PW91,dft,-35213.42798871,-1128.1038280499815,1 1 1,4376.882684572416,648,5.488069797753753,0.09202849295219437,0.4996892094427013,0.03077288270088167,0.008334072462331754
MACE-MP-0b3-medium,1310,216,amorph,PW91,dft,-35213.93816007,-1128.2270170549332,1 1 1,4384.3898568198565,648,5.3040133353245364,0.09047212700268363,0.45320116345316075,0.00783107024046593,0.010125657439418845
MACE-MP-0b3-medium,1311,216,amorph,PW91,dft,-35213.02708205,-1127.593831159663,1 1 1,4378.078746484656,648,5.584180729454649,0.09283082922228304,0.4399803681891809,0.009157652908367049,0.008839119824939345
MACE-MP-0b3-medium,1312,216,amorph,PW91,dft,-35213.73350438,-1127.7358523165883,1 1 1,4381.4887180980095,648,5.080685882091353,0.08854696286636275,0.4449119984744027,0.008522747140867227,0.011452088218782741
MACE-MP-0b3-medium,1313,216,amorph,PW91,dft,-35214.48882821,-1128.3363265101202,1 1 1,4380.844744570204,648,4.8380434981017135,0.08640669250362627,0.4052866784769993,0.007106810700541652,0.0121689846839379
MACE-MP-0b3-medium,1314,216,amorph,PW91,dft,-35214.07602426,-1127.7637004032185,1 1 1,4392.397572450346,648,5.2257688628606545,0.08980232804164122,0.42554738019732863,0.006627165648830353,0.012908902076982365
MACE-MP-0b3-medium,1315,216,amorph,PW91,dft,-35212.99849195,-1127.0097852400704,1 1 1,4391.032718572285,648,5.39871370141881,0.09127621982016268,0.4203387236259239,0.031770146985907584,0.011410674545261124
MACE-MP-0b3-medium,1316,216,amorph,PW91,dft,-35214.07225023,-1127.7307715425336,1 1 1,4403.168201927146,648,4.923056420482423,0.08716254522940423,0.3917532625773138,0.009157389067689384,0.013043878144957333
MACE-MP-0b3-medium,1317,216,amorph,PW91,dft,-35211.31350649,-1126.259486775187,1 1 1,4378.961467967021,648,5.692278538408672,0.09372502579624724,0.3791435474110915,0.009808302070499911,0.007083419938231472
MACE-MP-0b3-medium,1318,216,amorph,PW91,dft,-35213.97123498,-1127.8848370254154,1 1 1,4393.786512662264,648,4.466561311450104,0.08302313852183374,0.2996419223233046,0.006713242625081406,0.011862948826076192
MACE-MP-0b3-medium,1319,216,amorph,PW91,dft,-35213.88724104,-1127.9760064562531,1 1 1,4397.227010079453,648,4.557607615883057,0.08386504090644258,0.3161233461088376,0.017338993101968854,0.011052007294414246
MACE-MP-0b3-medium,1320,216,amorph,PW91,dft,-35213.95514774,-1127.875483424076,1 1 1,4396.146938428685,648,4.655141942698357,0.08475766055456374,0.3163835496360129,0.008476684999470425,0.011831774573026976
MACE-MP-0b3-medium,1321,216,amorph,PW91,dft,-35214.08974729,-1127.7919107215102,1 1 1,4394.886600788103,648,5.238099359932891,0.0899082124533855,0.43673861994170526,0.011330210592389766,0.012841831297864204
MACE-MP-0b3-medium,1322,216,amorph,PW91,dft,-35213.93308179,-1127.8279422496387,1 1 1,4395.898940243487,648,4.783037505914265,0.08591408917635975,0.3035202181072365,0.0061056344904411195,0.011949715426884389
MACE-MP-0b3-medium,1323,216,amorph,PW91,dft,-35213.67133108,-1127.6182920271176,1 1 1,4396.22974314717,648,5.229364269083826,0.08983321539437585,0.34040933403659535,0.03497004833946041,0.011708509466342498
MACE-MP-0b3-medium,1324,216,amorph,PW91,dft,-35214.0486902,-1127.8984935567212,1 1 1,4394.167581709645,648,4.60687132704926,0.08431707615819076,0.31296624036563153,0.008025559045563565,0.012158313125575582
MACE-MP-0b3-medium,1325,216,amorph,PW91,dft,-35213.87387173,-1127.9766641055428,1 1 1,4397.258260605588,648,4.849446205508167,0.08650845785300532,0.3139608057821084,0.04581425005920815,0.010987067668088102
MACE-MP-0b3-medium,1326,216,amorph,PW91,dft,-35213.61060098,-1127.5710921965972,1 1 1,4392.410232998577,648,5.233820737125697,0.08987148520854119,0.3660441021018539,0.003698658478021056,0.011645869329857561
MACE-MP-0b3-medium,1327,216,amorph,PW91,dft,-35213.08894075,-1127.7103673177928,1 1 1,4397.579793222626,648,4.716676284141425,0.08531600920193216,0.33420238934346846,0.015644218797694037,0.008585983444709733
MACE-MP-0b3-medium,1328,216,amorph,PW91,dft,-35213.94580755,-1127.457542184119,1 1 1,4393.947080703533,648,5.738259643999184,0.09410281056795734,0.5201602482151325,0.008830366028513816,0.0137234461006015
MACE-MP-0b3-medium,1329,216,amorph,UNSPECIFIED,dft,-35208.760846,-1126.2910533960762,1 1 1,4423.3609412645965,648,10.069566283404892,0.12465734691969396,0.7325332912236915,0.18963726729813019,
MACE-MP-0b3-medium,1330,216,amorph,UNSPECIFIED,dft,-35207.361395,-1125.6956118749351,1 1 1,4411.031030146403,648,10.570664963539324,0.1277213943447344,0.7604170191953983,0.1988735270301079,
MACE-MP-0b3-medium,1331,216,amorph,UNSPECIFIED,dft,-35204.301014,-1123.6453974883264,1 1 1,4406.998635954716,648,13.064706150586801,0.14199149117366283,0.8711252436553589,0.20175865177878394,
MACE-MP-0b3-medium,1332,216,amorph,UNSPECIFIED,dft,-35208.284946,-1126.0151175238236,1 1 1,4424.988745490016,648,11.219242841711472,0.13158132983317142,0.9362090521810766,0.19447699256080095,
MACE-MP-0b3-medium,1333,216,amorph,UNSPECIFIED,dft,-35208.061878,-1125.9523311849925,1 1 1,4432.98503687492,648,10.499101268276833,0.12728832142829188,0.7839820716904565,0.20024789023718687,
MACE-MP-0b3-medium,1334,216,amorph,UNSPECIFIED,dft,-35208.170218,-1125.4056593093444,1 1 1,4434.493565415644,648,9.89108983601578,0.1235476730849906,0.5534353325410487,0.1933801716738429,
MACE-MP-0b3-medium,1335,216,amorph,UNSPECIFIED,dft,-35208.735719,-1126.0156333071886,1 1 1,4435.715389176123,648,9.776642100001617,0.12283082124674834,0.5274646882489363,0.19617560259313027,
MACE-MP-0b3-medium,1336,216,amorph,UNSPECIFIED,dft,-35207.729724,-1125.3099980559416,1 1 1,4418.6280866695615,648,11.146105140836557,0.13115174241438052,0.799925583890046,0.19818570680342423,
MACE-MP-0b3-medium,1337,216,amorph,UNSPECIFIED,dft,-35207.937628,-1125.1780716689984,1 1 1,4411.136307158164,648,11.28205224215067,0.13194913583560666,0.8868036038327775,0.19832097682563504,
MACE-MP-0b3-medium,1338,216,amorph,UNSPECIFIED,dft,-35207.931087,-1124.860064456592,1 1 1,4404.092572995741,648,11.16813300222529,0.13128127494651412,0.7058515554814635,0.20149493963639403,
MACE-MP-0b3-medium,1339,216,amorph,UNSPECIFIED,dft,-35208.019043,-1125.5079736456178,1 1 1,4414.220431405106,648,10.848030189664772,0.1293861945098069,0.97505992535958,0.1995893883025694,
MACE-MP-0b3-medium,1340,216,amorph,UNSPECIFIED,dft,-35207.029433,-1125.3437086253805,1 1 1,4416.418838383543,648,12.01421924391343,0.1361633643685507,1.0717260741418757,0.20518715261813308,
MACE-MP-0b3-medium,1341,216,amorph,UNSPECIFIED,dft,-35204.594725,-1124.3420522002036,1 1 1,4402.029080164509,648,13.223668850269974,0.14285270866831126,1.119211818927871,0.21422436641280826,
MACE-MP-0b3-medium,1342,216,amorph,UNSPECIFIED,dft,-35204.576928,-1124.138708514282,1 1 1,4400.492732220389,648,13.303280012964128,0.1432820753144863,0.8630091479643154,0.21260078599286492,
MACE-MP-0b3-medium,1343,216,amorph,UNSPECIFIED,dft,-35204.280442,-1124.2355193458204,1 1 1,4403.816736089087,648,11.94928762278824,0.13579491403267777,0.8708415187221672,0.2008518548828378,
MACE-MP-0b3-medium,1344,216,amorph,UNSPECIFIED,dft,-35208.096048,-1125.5391901231096,1 1 1,4427.413847160403,648,11.700506159321577,0.13437386898359263,0.6889062607568486,0.20164140634803246,
MACE-MP-0b3-medium,1345,216,amorph,UNSPECIFIED,dft,-35204.742205,-1124.2383494876942,1 1 1,4399.500909606059,648,13.638928978782054,0.14507835781234865,0.8743462502475079,0.20489893011442747,
MACE-MP-0b3-medium,1346,216,amorph,UNSPECIFIED,dft,-35203.503134,-1123.2510134375739,1 1 1,4394.7533160694575,648,14.616579365439566,0.1501880475870967,0.7641380749179949,0.21579499350556744,
MACE-MP-0b3-medium,1347,216,amorph,UNSPECIFIED,dft,-35206.389711,-1124.7444685916544,1 1 1,4418.244024987839,648,13.032059699616315,0.14181397406514154,0.9321130765505244,0.2090903613860214,
MACE-MP-0b3-medium,1348,216,amorph,UNSPECIFIED,dft,-35202.495799,-1122.95161607593,1 1 1,4384.480532940353,648,14.804837020687131,0.15115214424855816,0.8887756137126036,0.21369171654670896,
MACE-MP-0b3-medium,1349,216,amorph,UNSPECIFIED,dft,-35204.279828,-1123.8621734725405,1 1 1,4394.556238232581,648,13.282948050497605,0.1431725414356338,0.9941708836733807,0.2139282241427637,
MACE-MP-0b3-medium,1350,216,amorph,UNSPECIFIED,dft,-35204.456148,-1124.1529688364005,1 1 1,4393.624815254957,648,13.229475753571114,0.1428840706461006,0.7663943003725189,0.20986279907843847,
MACE-MP-0b3-medium,1351,216,amorph,UNSPECIFIED,dft,-35206.672463,-1125.0219316737966,1 1 1,4410.49557703676,648,10.916049818929999,0.12979120114017934,0.5997272592044455,0.19619443981271723,
MACE-MP-0b3-medium,1352,216,amorph,UNSPECIFIED,dft,-35205.097148,-1124.1602550103567,1 1 1,4399.4986730519495,648,12.555987851199667,0.13919958499122,0.7458711970127484,0.20781520919778645,
MACE-MP-0b3-medium,1353,216,amorph,UNSPECIFIED,dft,-35205.272837,-1124.3207845975119,1 1 1,4398.226529839007,648,11.80468631320118,0.1349707690873343,0.697169135579588,0.20119827878554386,
MACE-MP-0b3-medium,1354,216,amorph,UNSPECIFIED,dft,-35205.154593,-1124.2531756662452,1 1 1,4423.17560521532,648,11.127805088481047,0.131044033503215,0.6638373821601219,0.19823334047356575,
MACE-MP-0b3-medium,1355,216,amorph,UNSPECIFIED,dft,-35203.975563,-1123.2060531763882,1 1 1,4398.57495201019,648,12.625033961220646,0.1395817935858726,0.7015862723685918,0.21035568297792934,
MACE-MP-0b3-medium,1356,216,amorph,UNSPECIFIED,dft,-35203.988345,-1123.157062680431,1 1 1,4400.138628805824,648,13.681730189459689,0.1453058194174397,1.1113081125427808,0.22309487428191668,
MACE-MP-0b3-medium,1357,216,amorph,UNSPECIFIED,dft,-35204.376453,-1123.2828822901172,1 1 1,4397.216313563154,648,12.041920706435183,0.13632025149155558,0.9948893870490888,0.20836178466910343,
MACE-MP-0b3-medium,1358,216,amorph,UNSPECIFIED,dft,-35207.253184,-1124.9072273730526,1 1 1,4409.388797868186,648,10.073731379864729,0.12468312539814884,0.6035301386323152,0.19346542794802155,
MACE-MP-0b3-medium,1359,216,amorph,UNSPECIFIED,dft,-35206.924684,-1124.9472850912678,1 1 1,4413.898545419547,648,12.033407834339169,0.1362720580985869,1.0513341053518235,0.21113081199815437,
MACE-MP-0b3-medium,1360,216,amorph,UNSPECIFIED,dft,-35205.489633,-1124.4076188812865,1 1 1,4415.4812128928,648,12.105106175840898,0.13667742830168367,1.0663155578840358,0.2089383855214023,
MACE-MP-0b3-medium,1361,216,amorph,UNSPECIFIED,dft,-35211.951781,-1127.2646178803368,1 1 1,4396.139367981033,648,9.432947525743092,0.1206524669728745,0.4212285295008679,0.19048830657056998,
MACE-MP-0b3-medium,1362,216,amorph,UNSPECIFIED,dft,-35211.635785,-1127.2352051723938,1 1 1,4388.032454443725,648,9.639235683690758,0.1219646002305559,0.5287214856996243,0.18772396940877428,
MACE-MP-0b3-medium,1363,216,amorph,UNSPECIFIED,dft,-35211.151803,-1126.7835626850353,1 1 1,4382.519482106235,648,10.782709850640488,0.12899606326321808,0.598321433588558,0.1960492481397008,
MACE-MP-0b3-medium,1364,216,amorph,UNSPECIFIED,dft,-35210.763198,-1126.5823962160698,1 1 1,4388.687378001581,648,10.03654227865023,0.12445276682644114,0.4800955433106236,0.19450932300325655,
